customer_id;first_name;last_name;age;gender;past_3_years_bike_related_purchases;job_title;job_industry_category;wealth_segment;deceased_iNodicator;tenure;address;postcode;state;country;owns_car;property_valuation
1000;Paulie;Castelot;39;Female;44;Compensation Analyst;Financial Services;Mass Customer;No;11;4757 Texas Trail;3136;victoria;Australia;No;9
1103;Glynnis;Sailor;39;Female;76;Financial Advisor;Financial Services;High Net Worth;No;20;258 Luster Court;2154;New South Wales;Australia;Yes;10
1195;Ally;Folliott;39;Female;0;VP Marketing;Telecommunications;Mass Customer;No;18;0 Northport Hill;3043;victoria;Australia;No;8
1181;Brita;Plant;39;Female;2;Tax Accountant;Argiculture;Mass Customer;No;8;8 Clyde Gallagher Court;4217;Queensland;Australia;No;8
1280;Horacio;Peyntue;39;Male;71;Marketing Assistant;Manufacturing;High Net Worth;No;15;55 Hauk Court;4350;Queensland;Australia;Yes;7
1258;Nefen;Ferriere;39;Male;89;Geological Engineer;Manufacturing;Mass Customer;No;6;71 Sundown Circle;4720;Queensland;Australia;No;1
1205;Barton;Baudts;39;Male;38;Business Systems Development Analyst;Manufacturing;Affluent Customer;No;13;6072 Ridge Oak Junction;2222;New South Wales;Australia;No;10
1375;Archie;Van den Hof;39;Male;36;Analog Circuit Design manager;Financial Services;Affluent Customer;No;18;3962 Rigney Center;3156;victoria;Australia;No;8
1324;Randie;Arnowitz;39;Female;88;Web Designer III;Manufacturing;Mass Customer;No;11;7 John Wall Parkway;4020;Queensland;Australia;No;5
1339;Mariam;Guiel;39;Female;82;Editor;IT;High Net Worth;No;14;8766 Onsgard Plaza;3805;victoria;Australia;No;8
1347;Leisha;Signoret;40;Female;14;Help Desk Operator;Manufacturing;Mass Customer;No;14;9 Logan Drive;3620;victoria;Australia;Yes;2
1451;Courtney;Meas;40;Female;32;Junior Executive;Argiculture;Mass Customer;No;16;8 Mendota Plaza;2567;New South Wales;Australia;Yes;9
1224;Aundrea;Reisenberg;40;Female;9;Junior Executive;Manufacturing;Mass Customer;No;16;81 American Place;2259;New South Wales;Australia;No;6
1186;Brantley;Cecchi;40;Male;70;Help Desk Operator;Manufacturing;Affluent Customer;No;20;84 Westridge Hill;2061;New South Wales;Australia;Yes;10
1161;Sibylle;Cutsforth;40;Female;86;Senior Quality Engineer;Retail;Mass Customer;No;15;0386 Mayfield Way;4122;Queensland;Australia;No;7
1136;Ivan;Blackhall;40;Male;72;Executive Secretary;Property;High Net Worth;No;7;92 Melvin Hill;2147;New South Wales;Australia;No;9
993;Reine;Semken;40;Female;71;Account Coordinator;Argiculture;High Net Worth;No;17;84019 Porter Trail;2871;New South Wales;Australia;No;3
1006;Norbert;Gotcher;40;Male;15;Quality Control Specialist;Telecommunications;Affluent Customer;No;19;3383 Fair Oaks Circle;3046;victoria;Australia;Yes;8
1021;Elvis;Rixon;40;Male;16;Mechanical Systems Engineer;Retail;High Net Worth;No;7;0996 Cody Terrace;2761;New South Wales;Australia;No;8
1064;Thornie;Andrusov;40;Male;3;Librarian;Entertainment;Affluent Customer;No;8;9993 Mccormick Street;2223;New South Wales;Australia;Yes;8
1728;Pryce;Larner;40;Male;41;Paralegal;Financial Services;Affluent Customer;No;22;0 Pierstorff Place;2770;New South Wales;Australia;No;8
1795;Wally;Rebbeck;40;Male;40;Internal Auditor;Manufacturing;Affluent Customer;No;7;31186 Hoard Junction;2015;New South Wales;Australia;No;12
1840;Sherman;Gullen;40;Male;22;Staff Scientist;Argiculture;High Net Worth;No;20;769 Banding Avenue;2151;New South Wales;Australia;Yes;10
1842;Ephrayim;Beville;40;Male;89;Accountant IV;Financial Services;Mass Customer;No;8;9649 Cascade Way;2250;New South Wales;Australia;No;8
1831;Lisle;Yokel;40;Male;58;Social Worker;Health;Mass Customer;No;15;16405 Doe Crossing Parkway;3630;victoria;Australia;No;3
1834;Otes;Gottelier;40;Male;84;Director of Sales;Financial Services;High Net Worth;No;11;21 Duke Hill;4344;Queensland;Australia;Yes;4
1876;Borden;Wooles;40;Male;16;Recruiting Manager;Financial Services;Affluent Customer;No;21;4498 Donald Crossing;2525;New South Wales;Australia;No;10
1901;Vail;Southernwood;40;Male;40;Budget/Accounting Analyst I;Argiculture;Affluent Customer;No;8;3 Manley Crossing;4074;Queensland;Australia;No;6
1545;Carver;Saturley;40;Male;34;Associate Professor;Health;Mass Customer;No;15;8595 Ruskin Plaza;3196;victoria;Australia;Yes;10
1479;Avrom;Clougher;40;Male;25;Help Desk Technician;Argiculture;Mass Customer;No;21;76 Norway Maple Drive;4509;Queensland;Australia;No;6
1625;Caryl;Clara;40;Male;20;Information Systems Manager;Property;Mass Customer;No;10;2 Southridge Crossing;2763;New South Wales;Australia;Yes;8
1656;Constantin;Rodrigues;40;Male;59;Chief Design Engineer;Financial Services;Mass Customer;No;7;58 Kipling Avenue;4560;Queensland;Australia;Yes;8
1657;Stanwood;Troillet;40;Male;11;Computer Systems Analyst III;Financial Services;Mass Customer;No;5;4 Jay Court;2763;New South Wales;Australia;No;9
1597;Jeffry;Slowly;40;Male;93;Nurse Practicioner;Retail;Affluent Customer;No;14;019 Derek Hill;2224;New South Wales;Australia;No;10
761;Vaughan;McCromley;40;Male;12;Media Manager II;Health;Affluent Customer;No;4;7101 Gulseth Hill;2293;New South Wales;Australia;Yes;9
832;Shaun;Murphey;40;Male;30;Research Assistant IV;Retail;Mass Customer;No;14;44997 Anniversary Way;4114;Queensland;Australia;No;3
824;Fleurette;Whardley;40;Female;97;Financial Advisor;Financial Services;Affluent Customer;No;12;09413 Holmberg Terrace;4127;Queensland;Australia;Yes;3
861;Rebekah;Dmych;40;Female;73;Senior Financial Analyst;Financial Services;High Net Worth;No;17;55 Hovde Parkway;3975;victoria;Australia;No;8
923;Garrek;Grimwade;40;Male;44;Senior Financial Analyst;Financial Services;High Net Worth;No;19;43455 Carey Center;4131;Queensland;Australia;No;4
695;Kevan;Kubal;40;Male;36;Engineer II;Health;High Net Worth;No;11;02 Bartelt Center;2745;New South Wales;Australia;No;8
672;Kleon;Pallatina;40;Male;53;Analog Circuit Design manager;Retail;High Net Worth;No;12;618 Independence Pass;2800;New South Wales;Australia;No;1
650;Matthew;Petschelt;40;Male;81;Assistant Manager;Health;Mass Customer;No;13;9892 Dennis Alley;2565;New South Wales;Australia;No;7
619;Finn;Dahlman;40;Male;39;Speech Pathologist;Property;Mass Customer;No;20;66897 Pawling Circle;2066;New South Wales;Australia;No;9
473;Benji;O'Shirine;40;Male;2;Junior Executive;Health;Mass Customer;No;20;29 South Point;3111;victoria;Australia;Yes;9
576;Bart;Eakle;40;Male;98;Recruiter;Retail;Mass Customer;No;7;44 Bunting Parkway;2106;New South Wales;Australia;Yes;10
153;Lorilyn;Walshe;40;Female;73;Assistant Media Planner;Entertainment;Mass Customer;No;12;453 Sheridan Street;2747;New South Wales;Australia;Yes;8
24;Kim;Skpsey;40;Female;55;Research Assistant I;Argiculture;Mass Customer;No;15;3 Cordelia Plaza;2153;New South Wales;Australia;Yes;10
394;Roanne;Cowthard;40;Female;70;Legal Assistant;Health;High Net Worth;No;16;7343 Washington Road;2287;New South Wales;Australia;Yes;5
387;Spike;Thieme;40;Male;34;Administrative Officer;Financial Services;Mass Customer;No;22;4604 Cordelia Drive;2144;New South Wales;Australia;No;10
402;Berne;Donegan;40;Male;9;Desktop Support Technician;Retail;Affluent Customer;No;22;586 Miller Parkway;2835;New South Wales;Australia;No;1
411;Cathyleen;Bern;40;Female;84;Director of Sales;Financial Services;High Net Worth;No;12;41605 Mitchell Street;2750;New South Wales;Australia;No;8
428;Freida;Everil;40;Female;0;Structural Engineer;Health;High Net Worth;No;14;8 Moland Pass;2065;New South Wales;Australia;Yes;10
440;Sheena;O'Duggan;40;Female;46;Business Systems Development Analyst;Telecommunications;Mass Customer;No;10;1693 Artisan Hill;2259;New South Wales;Australia;No;6
285;Julee;Janovsky;40;Female;3;Community Outreach Specialist;Manufacturing;Mass Customer;No;12;58 Parkside Hill;2117;New South Wales;Australia;No;12
350;Carmela;Jesper;40;Female;47;Clinical Specialist;Health;Mass Customer;No;9;1826 Hazelcrest Park;3087;victoria;Australia;Yes;9
322;De;Denington;40;Female;19;Research Associate;Financial Services;Mass Customer;No;11;5 Schurz Place;4350;Queensland;Australia;Yes;6
3472;Dionysus;McCarlie;40;Male;10;VP Marketing;Retail;Affluent Customer;No;18;75 Longview Terrace;2640;New South Wales;Australia;Yes;3
3448;Roderich;Mixer;40;Male;26;Software Consultant;Financial Services;High Net Worth;No;9;6691 Lindbergh Drive;2147;New South Wales;Australia;No;9
3409;Abbey;Nellen;40;Female;75;Desktop Support Technician;Argiculture;Mass Customer;No;16;0 Ronald Regan Way;4870;Queensland;Australia;No;1
3371;Josey;Alves;40;Female;56;Analyst Programmer;Retail;Mass Customer;No;17;805 Division Plaza;4165;Queensland;Australia;No;4
3196;Teddi;Adcocks;40;Female;11;Engineer IV;Health;Mass Customer;No;8;972 Lake View Terrace;3977;victoria;Australia;No;7
3001;Gal;Waleran;40;Male;48;Engineer IV;Argiculture;Mass Customer;No;20;2 Hagan Hill;2155;New South Wales;Australia;No;10
3036;Windy;Orehead;40;Female;24;Business Systems Development Analyst;Property;Affluent Customer;No;11;2 Grim Court;2168;New South Wales;Australia;Yes;8
2951;Duffy;Godbehere;40;Male;13;Community Outreach Specialist;Financial Services;High Net Worth;No;12;24 Green Parkway;3437;victoria;Australia;No;8
2874;Delores;Ashcroft;40;Female;97;Nuclear Power Engineer;Manufacturing;Affluent Customer;No;18;08 Monterey Avenue;3043;victoria;Australia;No;7
2904;Freddi;Arrington;40;Female;26;Software Test Engineer III;Manufacturing;High Net Worth;No;11;25 Schlimgen Terrace;2211;New South Wales;Australia;Yes;9
1940;Gabriellia;Coulter;40;Female;52;Teacher;Manufacturing;High Net Worth;No;8;1 Vernon Terrace;4226;Queensland;Australia;Yes;6
1957;Gary;Eager;40;Male;1;Accountant IV;Property;Affluent Customer;No;4;00969 Gale Way;3108;victoria;Australia;No;10
2092;Stavros;Hazelby;40;Male;14;Safety Technician IV;Manufacturing;High Net Worth;No;18;949 Marquette Avenue;3028;victoria;Australia;No;7
2156;Darill;Mowday;40;Male;96;Desktop Support Technician;Retail;Mass Customer;No;18;13852 Burning Wood Terrace;2199;New South Wales;Australia;Yes;1
2177;Waverly;Creebo;40;Male;35;Social Worker;Health;Mass Customer;No;9;15811 La Follette Park;2770;New South Wales;Australia;No;7
2202;Diannne;Neissen;40;Female;46;Physical Therapy Assistant;Financial Services;Affluent Customer;No;8;26049 Straubel Point;2099;New South Wales;Australia;Yes;11
2257;Siward;Corradino;40;Male;27;Librarian;Entertainment;Mass Customer;No;15;6471 Meadow Valley Court;2097;New South Wales;Australia;No;11
2654;Dawn;Yakovitch;40;Female;83;Tax Accountant;Telecommunications;Mass Customer;No;13;30 Parkside Terrace;2210;New South Wales;Australia;No;10
2662;Louisette;Cullimore;40;Female;53;Accountant IV;Property;Mass Customer;No;16;648 Rigney Pass;2460;New South Wales;Australia;Yes;2
2638;Moritz;Brognot;40;Male;1;Budget/Accounting Analyst III;IT;Mass Customer;No;15;3 Forest Dale Lane;2100;New South Wales;Australia;Yes;11
2770;Olvan;Loadwick;40;Male;24;VP Quality Control;Manufacturing;High Net Worth;No;13;3 Buena Vista Crossing;2444;New South Wales;Australia;Yes;6
2819;Clyve;Starmont;40;Male;63;Executive Secretary;Manufacturing;Affluent Customer;No;14;4 American Ash Circle;2211;New South Wales;Australia;No;10
2796;Margette;Vidyapin;40;Female;52;Web Designer II;Manufacturing;Mass Customer;No;9;149 Browning Terrace;2343;New South Wales;Australia;No;2
2839;Jaime;Dikelin;40;Female;12;Assistant Media Planner;Entertainment;Mass Customer;No;10;9695 Northland Pass;2450;New South Wales;Australia;No;7
2372;Jim;Shoppee;40;Male;14;Clinical Specialist;Health;Affluent Customer;No;10;0 Gateway Road;3149;victoria;Australia;No;12
2444;Emmet;Cristoforo;40;Male;22;Associate Professor;Manufacturing;High Net Worth;No;11;8 Superior Court;3174;victoria;Australia;No;5
2582;Harv;Pavey;40;Male;98;Director of Sales;Health;Mass Customer;No;7;6551 Atwood Road;4216;Queensland;Australia;No;7
2570;Hirsch;Peele;40;Male;13;Professor;Financial Services;Mass Customer;No;18;457 Merry Pass;4812;Queensland;Australia;Yes;3
2555;Brad;Tenman;41;Male;43;Health Coach IV;Health;Affluent Customer;No;11;48 Lighthouse Bay Point;2430;New South Wales;Australia;No;7
2445;Johnnie;Prujean;41;Male;46;Quality Control Specialist;Retail;Affluent Customer;No;18;8147 Dapin Hill;2280;New South Wales;Australia;No;8
2489;Emma;Mates;41;Female;42;Speech Pathologist;Retail;Mass Customer;No;15;9 Spaight Place;2102;New South Wales;Australia;No;9
2847;Noreen;Matelaitis;41;Female;50;Occupational Therapist;Health;Mass Customer;No;12;48418 Crescent Oaks Court;2770;New South Wales;Australia;No;9
2856;Milissent;Deinert;41;Female;53;Marketing Manager;Financial Services;Mass Customer;No;13;57 Village Green Center;2077;New South Wales;Australia;Yes;10
2811;Sharia;Allkins;41;Female;29;Internal Auditor;Property;Mass Customer;No;22;32 Banding Center;2141;New South Wales;Australia;No;9
2832;Tedmund;Plumm;41;Male;9;Recruiter;Telecommunications;Mass Customer;No;9;92610 Sutherland Place;3140;victoria;Australia;Yes;8
2773;Page;Farthin;41;Male;69;Structural Engineer;Manufacturing;Mass Customer;No;20;0 Debs Lane;3204;victoria;Australia;Yes;7
2760;Early;Saggs;41;Male;55;Teacher;Property;Mass Customer;No;11;18 School Alley;4655;Queensland;Australia;No;3
2629;Nomi;Bushell;41;Female;60;Engineer IV;Entertainment;High Net Worth;No;19;2 Beilfuss Plaza;2000;New South Wales;Australia;No;9
2661;Dorrie;Meaden;41;Female;59;VP Marketing;Financial Services;High Net Worth;No;12;17 South Crossing;2770;New South Wales;Australia;Yes;7
2726;Bradford;Monkton;41;Male;49;Administrative Officer;Financial Services;Affluent Customer;No;4;15776 Thackeray Alley;2261;New South Wales;Australia;No;7
2695;Kippy;Heater;41;Female;88;Statistician II;Manufacturing;Mass Customer;No;19;718 Fair Oaks Point;2068;New South Wales;Australia;Yes;12
2702;Saraann;Gilliard;41;Female;34;Electrical Engineer;Manufacturing;Affluent Customer;No;11;8598 Nova Parkway;2758;New South Wales;Australia;Yes;9
2317;Alwin;Cuberley;41;Male;97;Tax Accountant;Health;Mass Customer;No;16;08475 Shoshone Park;3116;victoria;Australia;Yes;9
2196;Skylar;Brise;41;Male;66;Media Manager I;Retail;High Net Worth;No;7;6779 Melrose Way;2450;New South Wales;Australia;Yes;7
2227;Duff;Kemble;41;Male;45;Systems Administrator I;Property;Affluent Customer;No;9;60650 Mcbride Point;3918;victoria;Australia;Yes;7
2173;Gracia;McAteer;41;Female;27;Help Desk Technician;IT;Mass Customer;No;22;5 Dixon Junction;2340;New South Wales;Australia;Yes;2
2140;Hilario;Ramsdell;41;Male;59;Help Desk Operator;Telecommunications;High Net Worth;No;21;47336 Garrison Court;4670;Queensland;Australia;No;1
2062;Guillermo;Kolakovic;41;Male;67;Junior Executive;Retail;Mass Customer;No;18;9 Roth Park;4104;Queensland;Australia;No;7
2028;Cathy;Parmley;41;Female;25;Director of Sales;Retail;Affluent Customer;No;18;2228 Steensland Terrace;2148;New South Wales;Australia;Yes;8
2960;Hollie;MacEllen;41;Female;6;Design Engineer;Property;Mass Customer;No;16;3 Comanche Court;2537;New South Wales;Australia;Yes;4
3197;Stern;Ilyenko;41;Male;83;Environmental Specialist;Health;High Net Worth;No;14;8 Havey Alley;2031;New South Wales;Australia;No;8
3218;Conny;Starbeck;41;Female;38;Information Systems Manager;Argiculture;Mass Customer;No;22;8200 Dapin Drive;4503;Queensland;Australia;Yes;4
3168;Johan;Dudderidge;41;Male;89;Assistant Manager;Health;Affluent Customer;No;22;88 Rutledge Crossing;4215;Queensland;Australia;No;7
3181;Ferd;Chominski;41;Male;39;Senior Editor;Financial Services;High Net Worth;No;6;26 Randy Road;2642;New South Wales;Australia;No;2
3184;Marlee;Brundle;41;Female;2;Civil Engineer;Manufacturing;Affluent Customer;No;7;696 Harbort Junction;2196;New South Wales;Australia;Yes;10
3251;Cammie;Edridge;41;Female;95;Safety Technician II;Financial Services;High Net Worth;No;8;11 Mifflin Junction;2193;New South Wales;Australia;Yes;10
3387;Shel;Duke;41;Female;19;General Manager;Manufacturing;Affluent Customer;No;15;513 Hauk Street;2261;New South Wales;Australia;Yes;9
3484;Hedi;Mowday;41;Female;10;Information Systems Manager;Financial Services;High Net Worth;No;20;3 Butterfield Trail;4519;Queensland;Australia;Yes;6
364;Leontyne;Simpkiss;41;Female;96;Database Administrator III;Financial Services;Affluent Customer;No;11;18264 Maryland Way;4217;Queensland;Australia;No;9
365;Romona;Capitano;41;Female;98;VP Quality Control;Property;High Net Worth;No;15;411 Homewood Lane;4020;Queensland;Australia;No;5
399;Nickie;Neissen;41;Male;26;Engineer III;Manufacturing;Affluent Customer;No;16;47226 Algoma Place;4305;Queensland;Australia;Yes;3
395;Penn;Burkinshaw;41;Male;28;Data Coordiator;Retail;High Net Worth;No;9;3 Valley Edge Trail;3444;victoria;Australia;Yes;7
25;Geoff;Assaf;41;Male;72;Accounting Assistant III;Financial Services;Mass Customer;No;21;28 5th Center;4413;Queensland;Australia;Yes;3
41;Basilius;Coupe;41;Male;64;Food Chemist;Health;Mass Customer;No;16;7188 Cody Way;3350;victoria;Australia;No;9
65;Yale;Tanser;41;Male;21;Information Systems Manager;Financial Services;Affluent Customer;No;15;308 Jana Crossing;2153;New South Wales;Australia;Yes;10
93;Gordon;Gowar;41;Male;63;Project Manager;Retail;Mass Customer;No;10;2 Mcbride Road;3070;victoria;Australia;Yes;10
204;Thorny;Hackworth;41;Male;56;Editor;Financial Services;Mass Customer;No;5;4 Londonderry Lane;3084;victoria;Australia;No;10
243;Barbara;Croxley;41;Female;94;Teacher;Manufacturing;High Net Worth;No;14;2914 Vahlen Lane;2250;New South Wales;Australia;Yes;8
569;Jaime;Warkup;41;Male;30;Analog Circuit Design manager;IT;Mass Customer;No;10;35631 Colorado Crossing;2630;New South Wales;Australia;No;2
492;Pail;Ashplant;41;Male;54;Environmental Tech;Financial Services;Mass Customer;No;21;11731 3rd Hill;3004;victoria;Australia;No;9
607;Adelaida;Redmond;41;Female;55;Dental Hygienist;Health;Mass Customer;No;15;00164 Canary Drive;2041;New South Wales;Australia;No;11
637;Mercy;Wilsone;41;Female;60;Health Coach I;Health;High Net Worth;No;13;9427 Tennyson Plaza;2759;New South Wales;Australia;No;8
624;Winny;Girtin;41;Male;44;Research Assistant II;Manufacturing;Mass Customer;No;13;575 Prentice Road;2168;New South Wales;Australia;Yes;8
675;Sharl;Wiggin;41;Female;37;Administrative Assistant I;Financial Services;Mass Customer;No;17;99 Cascade Crossing;2048;New South Wales;Australia;Yes;12
920;Stefano;Thornborrow;41;Male;89;Software Test Engineer IV;Health;Mass Customer;No;19;21 Dwight Crossing;2062;New South Wales;Australia;Yes;10
782;Bevvy;Siegertsz;41;Female;30;Geological Engineer;Manufacturing;Mass Customer;No;17;36744 Birchwood Center;4019;Queensland;Australia;No;3
1595;Kora;Paoli;41;Female;15;Senior Financial Analyst;Financial Services;High Net Worth;No;11;8 Warrior Avenue;3197;victoria;Australia;Yes;9
1591;Fonz;Jankin;41;Male;4;Operator;Manufacturing;Mass Customer;No;14;54 Veith Drive;2073;New South Wales;Australia;Yes;12
1577;Diannne;Teager;41;Female;87;Automation Specialist I;Manufacturing;High Net Worth;No;10;6 Hallows Pass;2118;New South Wales;Australia;No;11
1481;Ellissa;Stanney;41;Female;93;Senior Financial Analyst;Financial Services;Affluent Customer;No;14;038 North Court;2333;New South Wales;Australia;No;3
1530;Alexandr;Maylard;41;Male;89;Pharmacist;Health;Mass Customer;No;9;84749 Holy Cross Terrace;2767;New South Wales;Australia;Yes;8
1860;Holly-anne;Hamman;41;Female;4;Nuclear Power Engineer;Manufacturing;Mass Customer;No;17;52425 Prairie Rose Road;4500;Queensland;Australia;Yes;6
1848;Dev;Caghan;41;Male;22;Information Systems Manager;Manufacturing;Mass Customer;No;9;01714 Claremont Center;2474;New South Wales;Australia;No;3
1801;Bendix;Olivella;41;Male;48;Legal Assistant;Manufacturing;Affluent Customer;No;21;95465 Union Plaza;4055;Queensland;Australia;No;7
1787;Tull;Godehard.sf;41;Male;2;Executive Secretary;Retail;High Net Worth;No;13;79427 Hudson Trail;3677;victoria;Australia;Yes;1
1069;Reese;Titterington;41;Male;85;Web Designer I;Telecommunications;Mass Customer;No;15;6 Sycamore Drive;4053;Queensland;Australia;No;7
1042;Isacco;Woodwind;41;Male;0;Nuclear Power Engineer;Manufacturing;High Net Worth;No;11;094 Green Road;2216;New South Wales;Australia;Yes;11
1013;Corissa;Zienkiewicz;41;Female;53;Physical Therapy Assistant;Retail;High Net Worth;No;17;495 Elmside Drive;2179;New South Wales;Australia;No;8
990;Melissa;Purple;41;Female;56;Administrative Officer;Manufacturing;Mass Customer;No;14;21780 Service Park;2560;New South Wales;Australia;Yes;7
1114;Evonne;Southan;41;Female;96;Structural Engineer;Retail;Mass Customer;No;14;184 Roth Pass;4211;Queensland;Australia;No;7
1102;Stephana;Puzey;41;Female;16;Recruiting Manager;Manufacturing;Affluent Customer;No;15;4 Barby Road;2647;New South Wales;Australia;No;3
1418;Valaria;Hugh;41;Female;80;Senior Sales Associate;IT;Affluent Customer;No;21;8 Veith Alley;2750;New South Wales;Australia;Yes;5
1438;Winifred;MacRonald;42;Female;27;Social Worker;Health;Mass Customer;No;14;53649 Mandrake Place;2749;New South Wales;Australia;Yes;8
1286;Mina;Clawley;42;Female;83;Senior Quality Engineer;Manufacturing;High Net Worth;No;16;77 Pankratz Plaza;4306;Queensland;Australia;Yes;8
1094;Shaughn;Salters;42;Male;48;Dental Hygienist;Health;High Net Worth;No;19;06 Heffernan Junction;4074;Queensland;Australia;No;7
1150;Bernelle;Warwick;42;Female;64;Information Systems Manager;Financial Services;Mass Customer;No;13;1 Raven Junction;4502;Queensland;Australia;Yes;4
1182;Carolann;Ottiwill;42;Female;84;Data Coordiator;IT;Mass Customer;No;7;62 Elka Terrace;2430;New South Wales;Australia;Yes;3
1004;Colas;Pumfrett;42;Male;35;Business Systems Development Analyst;IT;High Net Worth;No;22;61 Lukken Plaza;3182;victoria;Australia;No;6
1676;Ozzy;Olerenshaw;42;Male;63;Information Systems Manager;Health;Mass Customer;No;13;1 Morning Circle;2250;New South Wales;Australia;No;8
1679;Arabel;Kayser;42;Female;92;Programmer II;Health;Mass Customer;No;13;2 Pankratz Place;2063;New South Wales;Australia;Yes;11
1551;Joell;Balfe;42;Female;37;Computer Systems Analyst I;Entertainment;Affluent Customer;No;17;8 Boyd Road;2075;New South Wales;Australia;No;12
1557;Efren;Castanos;42;Male;64;Speech Pathologist;Financial Services;Mass Customer;No;6;08 Twin Pines Place;2768;New South Wales;Australia;No;9
1561;Clemens;Rawll;42;Male;47;Graphic Designer;Manufacturing;Mass Customer;No;14;61 Donald Crossing;2142;New South Wales;Australia;Yes;9
1664;Karlis;Alner;42;Male;11;Chemical Engineer;Manufacturing;Affluent Customer;No;9;9161 Macpherson Terrace;4680;Queensland;Australia;Yes;2
724;Heinrik;Norcock;42;Male;7;Analog Circuit Design manager;Financial Services;Mass Customer;No;4;09 Bartelt Lane;2190;New South Wales;Australia;Yes;8
819;Temp;Thebeau;42;Male;7;Associate Professor;Manufacturing;Affluent Customer;No;5;84 Loomis Pass;2000;New South Wales;Australia;Yes;12
918;Mahmud;Chiles;42;Male;73;Internal Auditor;Health;High Net Worth;No;13;8 Colorado Circle;3730;victoria;Australia;No;4
640;Galvin;O'Keenan;42;Male;12;Librarian;Entertainment;High Net Worth;No;10;18 Forest Avenue;2204;New South Wales;Australia;Yes;9
175;Templeton;Hambrook;42;Male;36;Quality Engineer;Manufacturing;Affluent Customer;No;5;52273 Bay Place;3145;victoria;Australia;No;11
188;Audry;Seine;42;Female;54;Safety Technician II;Property;High Net Worth;No;13;4179 Carioca Terrace;2220;New South Wales;Australia;Yes;11
112;Shena;Parren;42;Female;88;Marketing Manager;Retail;High Net Worth;No;12;0 David Terrace;3204;victoria;Australia;No;11
456;Randolph;Redihalgh;42;Male;47;Automation Specialist I;Manufacturing;Affluent Customer;No;17;572 Gerald Trail;2145;New South Wales;Australia;Yes;7
450;Myrlene;Rothwell;42;Female;5;Structural Analysis Engineer;Entertainment;Mass Customer;No;18;98 Scott Parkway;2096;New South Wales;Australia;Yes;10
256;Linell;Beadle;42;Female;16;Director of Sales;Health;High Net Worth;No;21;5130 Manley Court;2287;New South Wales;Australia;Yes;7
3366;Rickey;Gregolotti;42;Male;98;Technical Writer;Manufacturing;Mass Customer;No;14;63493 Erie Place;2144;New South Wales;Australia;Yes;7
3350;Tam;Prestner;42;Male;53;Analog Circuit Design manager;Manufacturing;Affluent Customer;No;6;736 Ohio Court;2200;New South Wales;Australia;No;10
3326;Wes;Crotch;42;Male;83;Nurse;Manufacturing;High Net Worth;No;22;18118 Maple Wood Crossing;2763;New South Wales;Australia;Yes;9
3165;Vyky;Coppen;42;Female;56;Business Systems Development Analyst;Manufacturing;Affluent Customer;No;10;49956 Hovde Crossing;2745;New South Wales;Australia;Yes;9
3132;Nicko;Artois;42;Male;33;Sales Representative;Retail;Mass Customer;No;7;33794 Sommers Crossing;2502;New South Wales;Australia;Yes;6
2961;Merv;Barradell;42;Male;56;Assistant Manager;Health;Mass Customer;No;12;8 Roxbury Way;3031;victoria;Australia;Yes;8
2952;Cristy;McQuirter;42;Female;28;Senior Developer;Manufacturing;High Net Worth;No;16;10 Kensington Avenue;2117;New South Wales;Australia;Yes;10
2915;Enrichetta;Broadberry;42;Female;32;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;No;17;928 Laurel Circle;4868;Queensland;Australia;No;4
2958;Regan;Botly;42;Male;10;Health Coach II;Manufacturing;Affluent Customer;No;14;337 Brentwood Pass;2529;New South Wales;Australia;Yes;8
1998;Hamil;Britch;42;Male;13;Media Manager IV;Manufacturing;High Net Worth;No;21;6 Rockefeller Pass;3075;victoria;Australia;No;7
1976;Letitia;Coan;42;Female;84;Product Engineer;Manufacturing;Mass Customer;No;11;986 Hollow Ridge Crossing;3821;victoria;Australia;No;7
1927;Masha;Bibbie;42;Female;11;Software Test Engineer I;Manufacturing;Affluent Customer;No;8;26876 Lyons Court;3166;victoria;Australia;Yes;10
2103;Jayme;Hendin;42;Male;94;Business Systems Development Analyst;Financial Services;Affluent Customer;No;18;0 Waubesa Alley;2265;New South Wales;Australia;No;6
2691;Stearn;Boutton;42;Male;41;Librarian;Entertainment;Mass Customer;No;18;7 Springview Lane;2256;New South Wales;Australia;No;6
2794;Megen;Lorenc;42;Female;41;Social Worker;Health;Mass Customer;No;18;01209 Southridge Hill;2216;New South Wales;Australia;Yes;8
2851;Ulberto;Haking;42;Male;36;Programmer IV;Entertainment;Affluent Customer;No;16;11035 Toban Lane;2770;New South Wales;Australia;Yes;8
2514;Vincenty;Sayer;42;Male;25;Senior Financial Analyst;Financial Services;High Net Worth;No;17;6 Hoard Plaza;3111;victoria;Australia;Yes;10
2457;Benito;Vearnals;42;Male;70;Developer IV;IT;High Net Worth;No;15;4694 Carioca Court;4060;Queensland;Australia;Yes;10
2567;Tobe;Spirit;42;Male;97;Systems Administrator IV;Financial Services;Mass Customer;No;22;4 Barby Avenue;2705;New South Wales;Australia;No;5
2601;Morgana;Wardel;42;Female;48;Software Engineer III;Financial Services;Affluent Customer;No;13;9 Cambridge Junction;2315;New South Wales;Australia;No;7
2604;Lewiss;Jaeggi;42;Male;91;Account Executive;Retail;Mass Customer;No;7;6 Carioca Avenue;3185;victoria;Australia;Yes;9
